scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,initial_living_carbon,initial_structural_carbon,initial_total_carbon,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,final_living_carbon,final_structural_carbon,final_total_carbon,net_living_carbon_change,net_total_carbon_change,cumulative_npp,cumulative_positive_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_leaf_starvation_loss,cumulative_root_starvation_loss,cumulative_sapwood_starvation_loss,cumulative_sapwood_to_heartwood_starvation,cumulative_starvation_carbon_loss,cumulative_unpaid_carbon_deficit,cumulative_leaf_turnover_loss,cumulative_root_turnover_loss,cumulative_sapwood_turnover_loss,cumulative_storage_turnover_loss,cumulative_heartwood_turnover_loss,cumulative_sapwood_to_heartwood_turnover,cumulative_total_sapwood_to_heartwood,cumulative_turnover_carbon_loss,final_leaf_root_residual,final_pipe_residual,final_storage_fraction_total,final_storage_fraction_living,max_storage_fraction_total,max_storage_fraction_living,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,min_living_pool,min_living_carbon,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit,days_with_turnover,days_with_storage_above_10pct_living,days_with_storage_above_50pct_living,days_with_storage_above_100pct_living
24,PASS,0,OK,1,1,1,8.0000000000000000,0.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,31.800000000000001,4.3376957033935231,4.3376957033935231,23.473217368412961,26.103743370271030,14.524386321030876,37.448851214907862,32.148608775200003,58.252352145471036,95.701203360378898,20.348608775200002,63.901203360378901,79.999999999997399,79.999999999997399,42.551148785094469,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,7.3060922297549880,7.2922849178103588,7.6041628623291100,0.0000000000000000,1.5004194920580640,7.6041628623291100,7.6041628623291100,16.098796639623455,0.0000000000000000,0.33636270564290527,0.39131013926635744,1.1648669302230135,0.39459701702648819,1.2368236115636109,0.53188935981369811,0.34694469519536142E-17,0.0000000000000000,0.24660828934486290E-13,0.80000000000000004,11.800000000000001,0.17322617547085476E-1,0.80869637988914306E-1,3650,0,3650,3512,3055,2201
25,PASS,0,OK,1,1,1,8.0000000000000000,0.0000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,31.800000000000001,4.3376957033935231,4.3376957033935231,23.473217368412961,26.103743370271030,14.524386321030876,37.448851214907862,32.148608775200003,58.252352145471036,95.701203360378898,20.348608775200002,63.901203360378901,79.999999999997399,79.999999999997399,42.551148785094469,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,7.3060922297549880,7.2922849178103588,7.6041628623291100,0.0000000000000000,1.5004194920580640,7.6041628623291100,7.6041628623291100,16.098796639623455,0.0000000000000000,0.33636270564290527,0.39131013926635744,1.1648669302230135,0.39459701702648819,1.2368236115636109,0.53188935981369811,0.34694469519536142E-17,0.0000000000000000,0.24660828934486290E-13,0.80000000000000004,11.800000000000001,0.17322617547085476E-1,0.80869637988914306E-1,3650,0,3650,3512,3055,2201
26,PASS,0,OK,1,1,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.0000000000000000,0.0000000000000000,4.7708954799207639,23.765901751128052,13.005374357757955,0.0000000000000000,4.7708954799207639,28.536797231048816,28.536797231048816,-7.0291045200792368,-3.7632027689511816,-4.9999999999998375,0.0000000000000000,0.44794520547945216,4.9479452054793045,0.67640229008224417,0.61602643493241882,1.6493150684931990,1.6493150684931990,1.2924287250146631,3.6555164804649340,0.52399426430745943,0.42050389554344986,3.5908077722004466,0.0000000000000000,1.4742210895672654,3.5908077722004466,5.2401228406936164,2.4187192494181695,0.0000000000000000,-11.738889720340474,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.89546425829922782E-14,0.0000000000000000,4.7708954799207639,0.12132266869733581E-1,0.10696458080778995,38,3612,3650,0,0,0
27,PASS,0,OK,1,1,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.0000000000000000,0.0000000000000000,4.7708954799207639,23.765901751128052,13.005374357757955,0.0000000000000000,4.7708954799207639,28.536797231048816,28.536797231048816,-7.0291045200792368,-3.7632027689511816,-4.9999999999998375,0.0000000000000000,0.44794520547945216,4.9479452054793045,0.67640229008224417,0.61602643493241882,1.6493150684931990,1.6493150684931990,1.2924287250146631,3.6555164804649340,0.52399426430745943,0.42050389554344986,3.5908077722004466,0.0000000000000000,1.4742210895672654,3.5908077722004466,5.2401228406936164,2.4187192494181695,0.0000000000000000,-11.738889720340474,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.89546425829922782E-14,0.0000000000000000,4.7708954799207639,0.12132266869733581E-1,0.10696458080778995,38,3612,3650,0,0,0
28,PASS,0,OK,1,1,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.0000000000000000,0.0000000000000000,4.7708954799207639,23.765901751128052,13.005374357757955,0.0000000000000000,4.7708954799207639,28.536797231048816,28.536797231048816,-7.0291045200792368,-3.7632027689511816,-4.9999999999998375,0.0000000000000000,0.44794520547945216,4.9479452054793045,0.67640229008224417,0.61602643493241882,1.6493150684931990,1.6493150684931990,1.2924287250146631,3.6555164804649340,0.52399426430745943,0.42050389554344986,3.5908077722004466,0.0000000000000000,1.4742210895672654,3.5908077722004466,5.2401228406936164,2.4187192494181695,0.0000000000000000,-11.738889720340474,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.89546425829922782E-14,0.0000000000000000,4.7708954799207639,0.12132266869733581E-1,0.10696458080778995,38,3612,3650,0,0,0
29,PASS,0,OK,1,1,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.0000000000000000,0.0000000000000000,4.7708954799207639,23.765901751128052,13.005374357757955,0.0000000000000000,4.7708954799207639,28.536797231048816,28.536797231048816,-7.0291045200792368,-3.7632027689511816,-4.9999999999998375,0.0000000000000000,0.44794520547945216,4.9479452054793045,0.67640229008224417,0.61602643493241882,1.6493150684931990,1.6493150684931990,1.2924287250146631,3.6555164804649340,0.52399426430745943,0.42050389554344986,3.5908077722004466,0.0000000000000000,1.4742210895672654,3.5908077722004466,5.2401228406936164,2.4187192494181695,0.0000000000000000,-11.738889720340474,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.89546425829922782E-14,0.0000000000000000,4.7708954799207639,0.12132266869733581E-1,0.10696458080778995,38,3612,3650,0,0,0
30,PASS,0,OK,1,1,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.0000000000000000,0.0000000000000000,4.7708954799207639,23.765901751128052,13.005374357757955,0.0000000000000000,4.7708954799207639,28.536797231048816,28.536797231048816,-7.0291045200792368,-3.7632027689511816,-4.9999999999998375,0.0000000000000000,0.44794520547945216,4.9479452054793045,0.67640229008224417,0.61602643493241882,1.6493150684931990,1.6493150684931990,1.2924287250146631,3.6555164804649340,0.52399426430745943,0.42050389554344986,3.5908077722004466,0.0000000000000000,1.4742210895672654,3.5908077722004466,5.2401228406936164,2.4187192494181695,0.0000000000000000,-11.738889720340474,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.89546425829922782E-14,0.0000000000000000,4.7708954799207639,0.12132266869733581E-1,0.10696458080778995,38,3612,3650,0,0,0
31,PASS,0,OK,1,1,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.10061878568204334,0.87560913618245487E-1,6.0726623464980287,22.510942250245062,13.009637963818031,0.0000000000000000,6.2608420457983174,28.771784296043379,28.771784296043379,-5.5391579542016833,-3.5282157039566187,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1230531106466901,0.97633280881744633,3.9397720347375502,0.0000000000000000,1.4288297844925546,3.9397720347375502,3.9397720347375502,3.5282157039567008,0.13057872063797854E-1,-13.729592467961986,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.96797569959505836E-14,0.87560913618245487E-1,6.2608420457983174,0.12169371462198861E-1,0.88442523600996040E-1,42,0,3650,0,0,0
32,PASS,0,OK,1,1,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.10061878568204334,0.87560913618245487E-1,6.0726623464980287,22.510942250245062,13.009637963818031,0.0000000000000000,6.2608420457983174,28.771784296043379,28.771784296043379,-5.5391579542016833,-3.5282157039566187,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1230531106466901,0.97633280881744633,3.9397720347375502,0.0000000000000000,1.4288297844925546,3.9397720347375502,3.9397720347375502,3.5282157039567008,0.13057872063797854E-1,-13.729592467961986,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.96797569959505836E-14,0.87560913618245487E-1,6.2608420457983174,0.12169371462198861E-1,0.88442523600996040E-1,42,0,3650,0,0,0
33,PASS,0,OK,1,1,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.10061878568204334,0.87560913618245487E-1,6.0726623464980287,22.510942250245062,13.009637963818031,0.0000000000000000,6.2608420457983174,28.771784296043379,28.771784296043379,-5.5391579542016833,-3.5282157039566187,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1230531106466901,0.97633280881744633,3.9397720347375502,0.0000000000000000,1.4288297844925546,3.9397720347375502,3.9397720347375502,3.5282157039567008,0.13057872063797854E-1,-13.729592467961986,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.96797569959505836E-14,0.87560913618245487E-1,6.2608420457983174,0.12169371462198861E-1,0.88442523600996040E-1,42,0,3650,0,0,0
34,PASS,0,OK,1,1,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.10061878568204334,0.87560913618245487E-1,6.0726623464980287,22.510942250245062,13.009637963818031,0.0000000000000000,6.2608420457983174,28.771784296043379,28.771784296043379,-5.5391579542016833,-3.5282157039566187,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1230531106466901,0.97633280881744633,3.9397720347375502,0.0000000000000000,1.4288297844925546,3.9397720347375502,3.9397720347375502,3.5282157039567008,0.13057872063797854E-1,-13.729592467961986,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.96797569959505836E-14,0.87560913618245487E-1,6.2608420457983174,0.12169371462198861E-1,0.88442523600996040E-1,42,0,3650,0,0,0
35,PASS,0,OK,1,1,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.10061878568204334,0.87560913618245487E-1,6.0726623464980287,22.510942250245062,13.009637963818031,0.0000000000000000,6.2608420457983174,28.771784296043379,28.771784296043379,-5.5391579542016833,-3.5282157039566187,0.0000000000000000,0.0000000000000000,0.49999999999999994,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1230531106466901,0.97633280881744633,3.9397720347375502,0.0000000000000000,1.4288297844925546,3.9397720347375502,3.9397720347375502,3.5282157039567008,0.13057872063797854E-1,-13.729592467961986,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.96797569959505836E-14,0.87560913618245487E-1,6.2608420457983174,0.12169371462198861E-1,0.88442523600996040E-1,42,0,3650,0,0,0
36,PASS,0,OK,1,1,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.97591034186428793,0.97571031011027076,6.2132183426348364,22.544202119067663,13.025421845398167,0.0000000000000000,8.1648389946093953,30.709041113677060,30.709041113677060,-3.6351610053906054,-1.5909588863229374,4.9999999999998375,4.9999999999998375,5.4999999999996927,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.6174930659137496,2.5438969402434006,3.9737709992334200,0.0000000000000000,1.4295688801658128,3.9737709992334200,3.9737709992334200,6.5909588863229667,0.20003175401717144E-3,-3.5533022178346876,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,1.0999999999999743,0.34694469519536142E-17,0.0000000000000000,0.11201976846120232E-13,0.80000000000000004,8.1648389946093953,0.12215805141223349E-1,0.80869637988914306E-1,3650,0,3650,0,0,0
37,PASS,0,OK,1,1,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.97591034186428793,0.97571031011027076,6.2132183426348364,22.544202119067663,13.025421845398167,0.0000000000000000,8.1648389946093953,30.709041113677060,30.709041113677060,-3.6351610053906054,-1.5909588863229374,4.9999999999998375,4.9999999999998375,5.4999999999996927,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.6174930659137496,2.5438969402434006,3.9737709992334200,0.0000000000000000,1.4295688801658128,3.9737709992334200,3.9737709992334200,6.5909588863229667,0.20003175401717144E-3,-3.5533022178346876,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,1.0999999999999743,0.34694469519536142E-17,0.0000000000000000,0.11201976846120232E-13,0.80000000000000004,8.1648389946093953,0.12215805141223349E-1,0.80869637988914306E-1,3650,0,3650,0,0,0
38,PASS,0,OK,1,1,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.97591034186428793,0.97571031011027076,6.2132183426348364,22.544202119067663,13.025421845398167,0.0000000000000000,8.1648389946093953,30.709041113677060,30.709041113677060,-3.6351610053906054,-1.5909588863229374,4.9999999999998375,4.9999999999998375,5.4999999999996927,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.6174930659137496,2.5438969402434006,3.9737709992334200,0.0000000000000000,1.4295688801658128,3.9737709992334200,3.9737709992334200,6.5909588863229667,0.20003175401717144E-3,-3.5533022178346876,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,1.0999999999999743,0.34694469519536142E-17,0.0000000000000000,0.11201976846120232E-13,0.80000000000000004,8.1648389946093953,0.12215805141223349E-1,0.80869637988914306E-1,3650,0,3650,0,0,0
39,PASS,0,OK,1,1,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.10000000000000000E-2,1.0000000000000000,0.80000000000000004,10.000000000000000,20.000000000000000,13.136094558459112,11.800000000000001,31.800000000000001,32.299999999999997,0.97591034186428793,0.97571031011027076,6.2132183426348364,22.544202119067663,13.025421845398167,0.0000000000000000,8.1648389946093953,30.709041113677060,30.709041113677060,-3.6351610053906054,-1.5909588863229374,4.9999999999998375,4.9999999999998375,5.4999999999996927,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.6174930659137496,2.5438969402434006,3.9737709992334200,0.0000000000000000,1.4295688801658128,3.9737709992334200,3.9737709992334200,6.5909588863229667,0.20003175401717144E-3,-3.5533022178346876,0.0000000000000000,0.0000000000000000,0.15479876160990714E-1,0.42372881355932202E-1,1.0999999999999743,0.34694469519536142E-17,0.0000000000000000,0.11201976846120232E-13,0.80000000000000004,8.1648389946093953,0.12215805141223349E-1,0.80869637988914306E-1,3650,0,3650,0,0,0
